Replicate,Plate,Group,Sample,Count,median,peak,sd,cv,rCV
Rep1-0Pi-Ctrl,d060521-240min-0Pi-M24KO,240min,E11,11457,8761,8543,4762.19,49.1,45.56
Rep1-0Pi-Ctrl,d060521-240min-0Pi-M24KO,240min,F9,9912,25110,28139,10392.52,40.44,41.92
Rep1-0Pi-Ctrl,d060521-240min-0Pi-M24KO,240min,F11,10363,8782,9652,5636.02,56.1,52.06
Rep1-0Pi-Ctrl,d060521-240min-0Pi-M24KO,240min,G9,11701,22523,25041,9497.38,40.45,41.65
Rep1-0Pi-Ctrl,d060521-240min-0Pi-M24KO,240min,G11,11586,8097,9478,4878.11,53.36,50.52
Rep1-0Pi-Ctrl,d060521-240min-0Pi-M24KO,240min,H9,11475,20552,22857,8479.9,39.63,39.32
Rep1-0Pi-Ctrl,d060521-240min-0Pi-M24KO,240min,H11,11129,8713,9309,5965.5,58.98,53.63
Rep2-0Pi-Rep1-H2O2,d060621-240min-0Pi-M24KO,240min,A9,9876,38634,41298,16332.33,40.79,39.68
Rep2-0Pi-Rep1-H2O2,d060621-240min-0Pi-M24KO,240min,A10,12102,17670,19110,7676.47,41.22,40.04
Rep2-0Pi-Rep1-H2O2,d060621-240min-0Pi-M24KO,240min,A11,10232,42518,38341,19518.28,42.17,39.42
Rep2-0Pi-Rep1-H2O2,d060621-240min-0Pi-M24KO,240min,A12,10757,57235,64652,26939.56,45.64,36.25
Rep2-0Pi-Rep1-H2O2,d060621-240min-0Pi-M24KO,240min,B9,9609,36896,40252,15530.65,40.49,39.57
Rep2-0Pi-Rep1-H2O2,d060621-240min-0Pi-M24KO,240min,B10,11004,16922,19997,7245.79,40.19,39.78
Rep2-0Pi-Rep1-H2O2,d060621-240min-0Pi-M24KO,240min,B11,10526,35391,34831,17005.67,43.38,39.07
Rep2-0Pi-Rep1-H2O2,d060621-240min-0Pi-M24KO,240min,B12,12726,46303,46650,21038.57,42.23,37.88
Rep2-0Pi-Rep1-H2O2,d060621-240min-0Pi-M24KO,240min,C9,10675,41979,46627,17093.97,39.13,37.57
Rep2-0Pi-Rep1-H2O2,d060621-240min-0Pi-M24KO,240min,C10,11324,24388,27462,10017.13,39.09,38.26
Rep2-0Pi-Rep1-H2O2,d060621-240min-0Pi-M24KO,240min,C11,9645,45585,47800,21703.71,43.93,40.2
Rep2-0Pi-Rep1-H2O2,d060621-240min-0Pi-M24KO,240min,C12,10615,60910,61334,30020.18,46.32,40.68
Rep2-0Pi-Rep1-H2O2,d060621-240min-0Pi-M24KO,240min,D9,11273,40656,44405,17353.3,41.08,39.95
Rep2-0Pi-Rep1-H2O2,d060621-240min-0Pi-M24KO,240min,D11,10672,44225,44381,20400.79,43.04,38.75
Rep2-0Pi-Rep1-H2O2,d060621-240min-0Pi-M24KO,240min,E9,12412,36031,41272,14461.52,38.56,37.38
Rep2-0Pi-Rep1-H2O2,d060621-240min-0Pi-M24KO,240min,E11,12180,42747,47801,18427.52,40.27,36.71
Rep2-0Pi-Rep1-H2O2,d060621-240min-0Pi-M24KO,240min,F9,11522,21692,25047,9128.67,40.8,40.53
Rep2-0Pi-Rep1-H2O2,d060621-240min-0Pi-M24KO,240min,F11,9919,46092,50234,21759.26,43.6,40.76
Rep2-0Pi-Rep1-H2O2,d060621-240min-0Pi-M24KO,240min,G9,11318,22081,23385,8913.06,38.9,39.57
Rep2-0Pi-Rep1-H2O2,d060621-240min-0Pi-M24KO,240min,G11,9655,47553,47821,23167.19,44.88,42.03
Rep2-0Pi-Rep1-H2O2,d060621-240min-0Pi-M24KO,240min,H9,12054,22140,26256,9218.28,40.43,40.42
Rep2-0Pi-Rep1-H2O2,d060621-240min-0Pi-M24KO,240min,H11,9535,48024,54226,22952.86,44.25,40.67
Rep3-0Pi-Rep2-H2O2,d061221-240min-0Pi-M24KO,240min,A9,11453,38158,41283,15734.87,39.96,38.29
Rep3-0Pi-Rep2-H2O2,d061221-240min-0Pi-M24KO,240min,A10,12165,18525,19986,8259.32,41.86,42.03
Rep3-0Pi-Rep2-H2O2,d061221-240min-0Pi-M24KO,240min,A11,10250,44486,44372,21711.15,45.25,41.2
Rep3-0Pi-Rep2-H2O2,d061221-240min-0Pi-M24KO,240min,A12,12566,50917,51500,24963.33,46.56,41.69
Rep3-0Pi-Rep2-H2O2,d061221-240min-0Pi-M24KO,240min,B9,11978,36053,39251,14869.46,39.92,38.72
Rep3-0Pi-Rep2-H2O2,d061221-240min-0Pi-M24KO,240min,B10,12367,18376,19551,7643.17,39.53,39.74
Rep3-0Pi-Rep2-H2O2,d061221-240min-0Pi-M24KO,240min,B11,10634,36398,34048,18333.14,45.43,40.85
Rep3-0Pi-Rep2-H2O2,d061221-240min-0Pi-M24KO,240min,B12,11809,49859,55580,25439.83,48.79,43.06
Rep3-0Pi-Rep2-H2O2,d061221-240min-0Pi-M24KO,240min,C9,12104,38752,40251,16716.23,41.5,40.26
Rep3-0Pi-Rep2-H2O2,d061221-240min-0Pi-M24KO,240min,C10,12526,21624,20893,9288.67,40.81,40.49
Rep3-0Pi-Rep2-H2O2,d061221-240min-0Pi-M24KO,240min,C11,10767,49525,49005,24211.4,45.46,40.84
Rep3-0Pi-Rep2-H2O2,d061221-240min-0Pi-M24KO,240min,C12,11252,56317,54205,28062.78,46.97,41.56
Rep3-0Pi-Rep2-H2O2,d061221-240min-0Pi-M24KO,240min,D9,12873,38600,42273,15943.1,39.82,38.8
Rep3-0Pi-Rep2-H2O2,d061221-240min-0Pi-M24KO,240min,D11,12796,47569,48999,20995.04,41.07,37.39
Rep3-0Pi-Rep2-H2O2,d061221-240min-0Pi-M24KO,240min,E9,13493,36445,39320,15204.49,40.14,39.38
Rep3-0Pi-Rep2-H2O2,d061221-240min-0Pi-M24KO,240min,E11,11805,47688,50268,22070.98,42.99,38.87
Rep3-0Pi-Rep2-H2O2,d061221-240min-0Pi-M24KO,240min,F9,12897,21120,22861,9125.42,41.45,41.21
Rep3-0Pi-Rep2-H2O2,d061221-240min-0Pi-M24KO,240min,F11,10606,52116,54256,26953.22,48.22,44.1
Rep3-0Pi-Rep2-H2O2,d061221-240min-0Pi-M24KO,240min,G9,11773,21104,24490,9272.7,42.14,43.25
Rep3-0Pi-Rep2-H2O2,d061221-240min-0Pi-M24KO,240min,G11,11070,51773,50190,26641.08,47.85,42.48
Rep3-0Pi-Rep2-H2O2,d061221-240min-0Pi-M24KO,240min,H9,12156,21600,23910,8934.29,40.16,41.1
Rep3-0Pi-Rep2-H2O2,d061221-240min-0Pi-M24KO,240min,H11,11833,52155,52821,25372.83,45.48,40.99
Rep3-H2O2-Ctrl,d062621-240min-H2O2-M24KO,240min,A9,10076,48997,52840,24011.75,45.55,43.3
Rep3-H2O2-Ctrl,d062621-240min-H2O2-M24KO,240min,A10,12468,60568,69752,31777.6,49.25,45.08
Rep3-H2O2-Ctrl,d062621-240min-H2O2-M24KO,240min,A11,12891,8679,8841,4515.77,47.79,46.58
Rep3-H2O2-Ctrl,d062621-240min-H2O2-M24KO,240min,A12,13427,6629,6910,3635.37,49.63,47.37
Rep3-H2O2-Ctrl,d062621-240min-H2O2-M24KO,240min,B9,10336,34900,38350,17729.44,45.57,42.35
Rep3-H2O2-Ctrl,d062621-240min-H2O2-M24KO,240min,B10,15109,61878,59918,30685.87,47.13,40.99
Rep3-H2O2-Ctrl,d062621-240min-H2O2-M24KO,240min,B11,11800,9692,11191,4858.18,46.09,44.48
Rep3-H2O2-Ctrl,d062621-240min-H2O2-M24KO,240min,B12,13559,6313,8246,3532.7,50.5,48.28
Rep3-H2O2-Ctrl,d062621-240min-H2O2-M24KO,240min,C9,11183,45605,47789,23456.39,47.69,44.49
Rep3-H2O2-Ctrl,d062621-240min-H2O2-M24KO,240min,C10,11789,65545,66152,32643.91,46.64,40.93
Rep3-H2O2-Ctrl,d062621-240min-H2O2-M24KO,240min,C11,11781,8117,8385,4946.02,54.18,47.67
Rep3-H2O2-Ctrl,d062621-240min-H2O2-M24KO,240min,C12,10394,7051,8840,4645.25,57.89,54.14
Rep3-H2O2-Ctrl,d062621-240min-H2O2-M24KO,240min,D9,16495,49681,51511,21631.9,40.88,36.94
Rep3-H2O2-Ctrl,d062621-240min-H2O2-M24KO,240min,D11,12196,7662,9302,3903.72,46.93,45.35
Rep3-H2O2-Ctrl,d062621-240min-H2O2-M24KO,240min,E9,11795,55640,66277,27993.65,46.94,42.78
Rep3-H2O2-Ctrl,d062621-240min-H2O2-M24KO,240min,E11,11020,7655,7597,4243.95,49.95,48.26
Rep3-H2O2-Ctrl,d062621-240min-H2O2-M24KO,240min,F9,11140,61517,64625,31259.01,47.41,43.6
Rep3-H2O2-Ctrl,d062621-240min-H2O2-M24KO,240min,F11,11292,7048,8829,3811.79,49.32,49.43
Rep3-H2O2-Ctrl,d062621-240min-H2O2-M24KO,240min,G9,11462,61797,64661,30739.47,46.14,42.3
Rep3-H2O2-Ctrl,d062621-240min-H2O2-M24KO,240min,G11,12043,7311,8115,4026.18,49.89,48.51
Rep3-H2O2-Ctrl,d062621-240min-H2O2-M24KO,240min,H9,11879,59550,66218,30872.66,48.76,43.44
Rep3-H2O2-Ctrl,d062621-240min-H2O2-M24KO,240min,H11,13450,7648,9648,4159.88,49.51,48.68
Rep4-H2O2-Ctrl,d062721-240min-H2O2-M24KO-R4,240min,A9,9862,45232,45549,23171.65,47.5,44.85
Rep4-H2O2-Ctrl,d062721-240min-H2O2-M24KO-R4,240min,A10,12130,51706,61405,27280.64,49.08,45.9
Rep4-H2O2-Ctrl,d062721-240min-H2O2-M24KO-R4,240min,A11,11142,8132,10385,5631.83,59.86,52.02
Rep4-H2O2-Ctrl,d062721-240min-H2O2-M24KO-R4,240min,A12,11530,8256,8671,6346.69,64.38,58.8
Rep4-H2O2-Ctrl,d062721-240min-H2O2-M24KO-R4,240min,B9,9587,33824,31679,17963.95,47.33,43.82
Rep4-H2O2-Ctrl,d062721-240min-H2O2-M24KO-R4,240min,B10,13174,56657,67917,28480.17,47.62,43.25
Rep4-H2O2-Ctrl,d062721-240min-H2O2-M24KO-R4,240min,B11,11296,8828,11205,5458.58,54.46,50.97
Rep4-H2O2-Ctrl,d062721-240min-H2O2-M24KO-R4,240min,B12,13112,7609,9658,5478.02,61.56,55.84
Rep4-H2O2-Ctrl,d062721-240min-H2O2-M24KO-R4,240min,C9,9588,46911,40292,23340.64,45.34,42.52
Rep4-H2O2-Ctrl,d062721-240min-H2O2-M24KO-R4,240min,C10,9902,69492,66273,39838.87,53.85,47.82
Rep4-H2O2-Ctrl,d062721-240min-H2O2-M24KO-R4,240min,C11,10938,8565,10394,5433.45,55.85,50.99
Rep4-H2O2-Ctrl,d062721-240min-H2O2-M24KO-R4,240min,C12,11247,8394,9823,6382.53,64.44,59.21
Rep4-H2O2-Ctrl,d062721-240min-H2O2-M24KO-R4,240min,D9,14057,45180,44397,20167.12,41.45,37.65
Rep4-H2O2-Ctrl,d062721-240min-H2O2-M24KO-R4,240min,D11,12140,6885,8246,4701.7,59.02,50.55
Rep4-H2O2-Ctrl,d062721-240min-H2O2-M24KO-R4,240min,E9,10725,48300,42272,23352.87,44.24,41.59
Rep4-H2O2-Ctrl,d062721-240min-H2O2-M24KO-R4,240min,E11,11173,8835,9835,5641.74,56.32,51.33
Rep4-H2O2-Ctrl,d062721-240min-H2O2-M24KO-R4,240min,F9,10022,53188,63011,29173.23,50.44,46.72
Rep4-H2O2-Ctrl,d062721-240min-H2O2-M24KO-R4,240min,F11,12129,8755,9657,5979.57,59.34,54.19
Rep4-H2O2-Ctrl,d062721-240min-H2O2-M24KO-R4,240min,G9,12104,53326,55564,28168.69,48.59,44.13
Rep4-H2O2-Ctrl,d062721-240min-H2O2-M24KO-R4,240min,G11,11557,8880,10003,6292.11,61.04,56.37
Rep4-H2O2-Ctrl,d062721-240min-H2O2-M24KO-R4,240min,H9,10389,52370,45561,27246.1,47.77,44.23
Rep4-H2O2-Ctrl,d062721-240min-H2O2-M24KO-R4,240min,H11,11432,9491,12334,7088.78,62.98,57.24
